id,"food","amount",cuisine_id,"created_at","updated_at"
52171,"強力粉","200g",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52181,"薄力粉","100g",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52191,"サラダ油","適宣",603,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52201,"卵","１個",605,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52211,"卵","２個",604,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52221,"牛乳","75",604,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52231,"食パン","200g",604,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52241,"塩","適宣",604,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52251,"こしょう","適宣",604,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52261,"バター","適宣",604,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52271,"卵","２個",605,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52281," 酢","大さじ１",605,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52291,"バター","80g",605,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52301,"塩","小さじ1/3",605,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52311,"レタス","２枚",606,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52321,"牛肉","150g",606,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52331,"トマト","1/2個",606,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52341,"パン","２個",606,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52351,"サラダ油","適宣",606,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52361,"バター","適宣",606,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52371,"小麦粉","400g",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52381,"オリーブ油","大さじ１",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52391,"塩","小さじ1/2",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52401,"トマト","１個",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52411,"にんにく","１片",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52421,"オリーブ油","大さじ３",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52431,"塩","適宣",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52441,"こしょう","適宣",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52451," チーズ","150",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52461,"オリーブ油","適宣",607,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52471,"卵","２個",608,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52481,"しょうゆ","大さじ１",608,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52491,"砂糖","大さじ１",608,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52501,"酢","小さじ２",608,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52511,"パン","２個",608,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52521,"牛肉","75g",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52531,"豚肉","75g",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52541,"卵","1/2個",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52551,"キャベツ","150g",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52561,"玉ねぎ","50g",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52571,"塩","小さじ1/3",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52581,"こしょう","少々",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52591,"キャベツ","２枚",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52601,"パン","４枚",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52611,"卵","1/2個",609,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52621,"パン","４枚",610,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52631,"バター","20g",610,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52641,"小麦粉","15g",610,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52651,"牛乳","１カップ",610,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52661,"チーズ","30g",610,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52671,"ハム","８枚",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52681,"卵","1/2個",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52691,"牛乳","大さじ３",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52701,"小麦粉","大さじ３",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52711,"こしょう","少々",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52721,"小麦粉","適宣",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52731,"サラダ油","適宣",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52741,"キャベツ","２枚",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52751,"パン","４枚",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52761,"バター","適宣",611,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52771,"玉ねぎ","1/8個",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52781,"トマト","150g",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52791,"レタス","２枚",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52801,"パン","２個",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52811,"バター","適宣",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52821,"牛肉","200g",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52831,"塩","適宣",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52841,"こしょう","適宣",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52851,"オリーブ油","適宣",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52861,"玉ねぎ","１個",612,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52871,"パン","２個",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52881,"牛肉","100",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52891,"豚肉","100",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52901,"トマト","100",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52911,"にんにく","小さじ２",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52921,"玉ねぎ","1/2個",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52931,"カレー粉","30g",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52941,"サラダ油","大さじ１",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52951,"塩","少々",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52961,"こしょう","少々",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52971,"小麦粉f","1/2カップ",613,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52981,"パン","２個",614,"0000-00-00 00:00:00","0000-00-00 00:00:00"
52991,"バター","60g",614,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53001,"塩","適宣",614,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53011,"そば","200g",700,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53021,"ねぎ","大さじ２",700,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53031,"そば","200g",701,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53041,"ねぎ","大さじ２",701,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53051,"そば","200g",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53061,"卵","１個",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53071,"小麦粉","80",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53081,"大根","1/3本",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53091,"にんじん","30g",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53101,"みりん","大さじ２",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53111,"しょうゆ","大さじ２",702,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53121,"そば","200",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53131,"豚肉","100g",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53141,"ねぎ","1/2本",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53151,"カレールウ","大さじ２",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53161,"みりん","適宣",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53171,"しょうゆ","適宣",703,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53181,"そば","200",704,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53191,"卵","２個",704,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53201,"ねぎ","5cm",704,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53211,"豚肉","80",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53221,"ごぼう","１本",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53231,"にんじん","1/3本",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53241,"大根","３cm",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53251,"ねぎ","5cm",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53261,"ごま油","適宣",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53271,"しょうゆ","適宣",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53281,"塩","適宣",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53291,"みそ","適宣",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53301,"そば","200",705,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53311,"そば","200",706,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53321,"ねぎ","大さじ２",706,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53331,"わかめ","15",706,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53341,"そば","200",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53351,"きゅうり","１本",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53361,"レタス","２枚",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53371,"ねぎ","5cm",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53381,"酢","大さじ３",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53391,"しょうゆ","大さじ１",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53401,"砂糖","小さじ１",707,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53411,"そば","200",708,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53421,"ねぎ","大さじ２",708,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53431,"ほうれん草","100g",708,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53441,"そば","200",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53451,"とりささ身","４本",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53461,"卵","１個",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53471,"小麦粉","１カップ",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53481,"塩","5.2",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53491,"れんこん","100",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53501,"ねぎ","大さじ２",709,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53511,"ねぎ","大さじ２",710,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53521,"うどん","２玉",711,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53531,"うどん","２玉",712,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53541,"ねぎ","大さじ２",712,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53551,"ねぎ","大さじ２",711,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53561,"卵","２個",712,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53571,"卵","１個",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53581,"小麦粉","80",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53591,"大根","1/3本",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53601,"にんじん","30g",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53611,"みりん","大さじ２",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53621,"しょうゆ","大さじ２",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53631,"うどん","２玉",713,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53641,"うどん","２玉",714,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53651,"ねぎ","大さじ２",714,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53661,"うどん","２玉",715,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53671,"ねぎ","大さじ２",715,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53681,"うどん","２玉",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53691,"酒","１カップ",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53701,"みりん","１カップ",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53711,"しょうゆ","１カップ",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53721,"豚肉","100",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53731,"大根","５cm",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53741,"にんじん","1/2本",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53751,"ねぎ","大さじ２",719,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53761,"小麦粉","200",720,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53771,"卵","55g",720,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53781,"鶏がら","250",720,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53791,"ねぎ","大さじ２",720,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53801,"ほうれん草","200",720,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53811,"まいたけ","１パック",802,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53821,"小麦粉","200",721,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53831,"卵","55g",721,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53841,"鶏がら","250",721,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53851,"ねぎ","大さじ２",721,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53861,"豚肉","35",721,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53871,"とうもろこし","200",721,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53881,"豚肉","35",723,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53891,"ねぎ","大さじ２",723,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53901,"小麦粉","200",723,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53911,"卵","55g",723,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53921,"豚肉","100",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53931,"ねぎ","１本",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53941,"サラダ油","小さじ２",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53951,"みそ","小さじ２",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53961,"しょうゆ","大さじ１",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53971,"酒","大さじ１",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53981,"酢","大さじ１",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
53991,"にんにく","大さじ１",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54001,"小麦粉","200",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54011,"卵","55g",724,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54021,"そうめん","100g",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54031,"とりもも肉","200g",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54041,"卵","１個",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54051,"きゅうり","４cm",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54061,"ねぎ","１本",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54071,"酒","大さじ３",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54081,"塩","小さじ1/2",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54091,"しょうゆ","適宣",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54101,"塩","適宣",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54111,"酢","適宣",725,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54121,"小麦粉","200",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54131,"卵","55g",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54141,"ねぎ","大さじ２",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54151,"卵","１個",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54161,"塩","8.2",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54171,"みそ","小さじ２",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54181,"ほうれん草","200",726,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54191,"豚肉","200",800,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54201,"ねぎ","１本",800,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54211,"豆腐","1/2丁",800,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54221,"酢","適宣",800,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54231,"酒","適宣",800,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54241,"牛肉","200",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54251,"卵","２個",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54261,"にんじん","１本",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54271,"ねぎ","１本",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54281,"しいたけ","４枚",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54291,"酒","1/2カップ",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54301,"みりん","1/2カップ",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54311,"しょうゆ","大さじ５",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54321,"砂糖","大さじ２",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54331,"サラダ油","適宣",801,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54341,"豚肉","150",802,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54351,"酒","適宣",802,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54361,"みりん","適宣",802,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54371,"しょうゆ","適宣",802,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54381,"塩","適宣",802,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54391,"大根","1/2本",803,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54401,"卵","２個",803,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54411,"こんにゃく","２個",803,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54421,"酒","1/4カッ",803,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54431,"しょうゆ","大さじ２",803,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54441,"ぶり","３枚",804,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54451,"豆腐","１丁",804,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54461,"大根","大さじ２",804,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54471,"ねぎ","適宣",804,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54481,"酢","適宣",804,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54491,"酒","適宣",804,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54501,"とり肉","100",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54511,"ねぎ","5cm",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54521,"小麦粉","小さじ１",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54531,"大根","３cm",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54541,"ねぎ","５cm",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54551,"酒","適宣",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54561,"塩","適宣",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54571,"しょうゆ","適宣",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54581,"みりん","適宣",806,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54591,"豚肉","150",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54601,"白菜","100",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54611,"豆腐","１丁",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54621,"しいたけ","４枚",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54631,"ねぎ","１本",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54641,"しょうゆ","適宣",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54651,"みそ","適宣",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54661,"ごま油","適宣",808,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54671,"とりもも肉","120",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54681,"豆腐","1/2丁",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54691,"豆乳","１カップ",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54701,"ごぼう","150",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54711,"酢","適宣",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54721,"塩","適宣",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54731,"こしょう","適宣",809,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54741,"卵","１個",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54751,"ねぎ","1/2本",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54761,"みそ","大さじ２",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54771,"酒","大さじ１",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54781,"しょうゆ","大さじ１",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54791,"ごま油","大さじ１",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54801,"塩","小さじ1/2",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54811,"ねぎ","１本",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54821,"にんじん","1/2本",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54831,"大根","４cm",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54841,"キャベツ","1/4個",812,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54851,"チーズ","30g",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54861,"牛肉","300",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54871,"玉ねぎ","1/2個",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54881,"卵","１個",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54891,"小麦粉","適宣",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54901,"卵","１個",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54911,"キャベツ","２枚",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54921,"みそ","適宣",80,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54931,"豚肉","２枚",81,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54941,"ミニトマト","４個",81,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54951,"卵","１個",81,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54961,"キャベツ","２枚",81,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54971,"しょうゆ","適宣",81,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54981,"大根","３cm",81,"0000-00-00 00:00:00","0000-00-00 00:00:00"
54991,"とりささ身","４本",82,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55001,"チーズ","25",82,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55011,"ねぎ","１本",82,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55021,"キャベツ","２枚",82,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55031,"小麦粉","大さじ２",82,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55041,"サラダ油","適宣",82,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55061,"豚肉","150g",84,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55071,"キャベツ","３枚",84,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55081,"塩","適宣",84,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55091,"豚肉","150g",85,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55101,"玉ねぎ","1/2個",85,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55111,"にんにく","１片",85,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55121,"サラダ油","適宣",86,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55131,"とりささ身","４本",86,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55141,"チーズ","25",86,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55151,"小麦粉","大さじ２",86,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55161,"オクラ","１０本",200,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55171,"長いも","100",200,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55181,"レモン汁","1/2個",200,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55191,"酢","大さじ２",200,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55201,"しょうゆ","大さじ３",200,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55211,"ごま油","大さじ１",200,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55231,"ごぼう","100",201,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55241,"じゃがいも","50",201,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55251,"大豆","50",201,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55261,"こんにゃく","40",201,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55271,"にんじん","60",201,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55281,"れんこん","150",201,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55291,"キャベツ","２枚",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55301,"玉ねぎ","1/4個",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55311,"にんじん","２cm",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55321,"きゅうり","1/4本",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55331,"コーン","大さじ２",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55341,"サラダ油","大さじ１",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55351,"酢","大さじ１",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55361,"砂糖","小さじ１",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55371,"塩","少々",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55381,"こしょう","少々",202,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55391,"玉ねぎ","1/3個",203,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55401,"酢","大さじ２",203,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55411,"しょうゆ","大さじ1/2",203,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55421,"酒","適宣",203,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55431,"小麦粉","適宣",203,"0000-00-00 00:00:00","0000-00-00 00:00:00"
55441,"にんじん","４cm",203,"0000-00-00 00:00:00","0000-00-00 00:00:00"
